director,geo_lat,geo_lng,id,location,release_year,title
Steven Bochcho,37.7750892,-122.4340281,53B0D522-F84F-437B-A8D1-B54737356512,"1099 Hayes St, San Francisco, CA 94117, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7763694,-122.434819,0AD9325C-967C-49A3-AF53-2D8589699F12,"Alamo Square Park, Steiner St & Hayes Street, San Francisco, CA 94117, United States",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7940487,-122.3973037,525FCA3D-24BF-4CB0-9BE4-9DC67C3E028E,"50 California Street, 50 California St, San Francisco, CA 94111, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7983786,-122.4078578,45B8370D-53F8-4BFC-BBC4-FB32CBC55066,"373 Columbus Ave, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.801101,-122.4053576,4F163A09-C3E0-463D-BCA5-6BA77227EA36,"350 Union St, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7439932,-122.4101698,D92FBF0B-7E7F-4F6E-B40D-04F70AA39722,"1821 Alabama St, San Francisco, CA 94110, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.77514000000001,-122.4039924,FFC82BBB-A371-4F89-804F-9B274893A463,"850 Bryant St, San Francisco, CA 94103, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7932786,-122.4084188,BC1428BA-7CA7-4BEC-B09B-C294564D1EB6,"920 Sacramento St, San Francisco, CA 94108, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.798165,-122.4056481,41EEA79E-73D3-44FA-BF1F-70163F1DC631,"504 Broadway, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.8007566,-122.4038752,1A4ABFD7-FE54-4E66-AB26-0D682A688B17,"9 Calhoun Terrace, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7785951,-122.3892698,012F563F-0DAB-4DAF-A86D-A04F678F1F7C,"24 Willie Mays Plaza, San Francisco, CA 94107, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7747025,-122.3941174,009B6D4E-A7FB-4B99-A615-C7A6AC90FAF4,"235 Berry St, San Francisco, CA 94158, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.79717,-122.405222,82A45DA4-1436-48A6-83D5-E7A97C79E19A,"Pacific Ave & Kearny St, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7937592,-122.4063094,D2727DB0-40CB-4CC5-AFBC-E9DEE9BD5210,"731 Grant Ave, San Francisco, CA 94108, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7933893,-122.4061377,4A11C0D0-3C8B-4246-915B-E7FA572A8521,"Grant Ave & Sacramento St, San Francisco, CA 94108, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7939713,-122.4087104,F3E4F062-1D08-4C63-B374-F54048FC1073,"Clay St & Joice St, San Francisco, CA 94108, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.8020161,-122.448329,A9E44E31-4A29-483E-AF7F-D2317C68034A,"3601 Lyon St, San Francisco, CA 94123, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.804891,-122.420441,83E901B4-39F0-4331-98A5-71E33E6DD84D,"800 Bay St, San Francisco, CA 94109, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.8053237,-122.4179462,157A2B32-26DA-4FDF-B8F9-D13271F09E8D,"1201 Columbus Ave, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.8093233,-122.417095,9B93E37D-9C74-4534-9E2A-52BF2AD41086,"Pier 45, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.790813,-122.3893598,B2728BAB-B56B-421F-91D8-13CD41D244F3,"369 The Embarcadero, San Francisco, CA 94105, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7596168,-122.4269038,F462447B-423B-46AC-9FDF-EB53395DA9DC,"Mission Dolores Park, Dolores St &, 19th St, San Francisco, CA 94114, United States",2014,"Murder in the First, Season 1"
Steven Bochcho,37.773691,-122.4086374,FB1AC616-586D-4106-837A-F772FD687402,"Harrison St, San Francisco, CA, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7522478,-122.413422,C1267B43-685B-4813-AB4C-A269D4DFD878,"13 Lucky St, San Francisco, CA 94110, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.775158,-122.442046,80FCB81A-68BF-4804-8D8A-8B8BAFEE5440,"1541 Grove St, San Francisco, CA 94117, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7750892,-122.4340281,1412166F-55BC-4D7D-8936-D048C89BBCE6,"1099 Hayes St, San Francisco, CA 94117, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7763694,-122.434819,6E5E5252-2686-4F7A-A038-C18BC02ADED6,"Alamo Square Park, Steiner St & Hayes Street, San Francisco, CA 94117, United States",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7940487,-122.3973037,CCCCDA4A-BF94-48FD-836C-251BE0413CAF,"50 California Street, 50 California St, San Francisco, CA 94111, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.7983786,-122.4078578,E85B5143-DF1B-4F50-BBE5-C79B9ECF09B5,"373 Columbus Ave, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Steven Bochcho,37.801101,-122.4053576,200F83BA-C42F-4F47-A513-345940DAA67B,"350 Union St, San Francisco, CA 94133, USA",2014,"Murder in the First, Season 1"
Scott Waugh,37.7989463,-122.3975034,EA3242D4-1D29-47B9-AA90-9B2B98AECD3E,"The Embarcadero & Broadway, San Francisco, CA 94111, USA",2014,Need For Speed
Scott Waugh,37.7917584,-122.4122956,489ECC3A-8439-4905-B89C-5A86308AF924,"California St & Taylor St, San Francisco, CA 94108, USA",2014,Need For Speed
Scott Waugh,37.7923897,-122.4104443,1BB5C43D-7E87-4A99-B107-01B89CE615E6,"950 Mason St, San Francisco, CA 94108, USA",2014,Need For Speed
Scott Waugh,37.790669,-122.4275657,A6E1167F-E9A7-4661-93E9-366983571404,"Sacramento St, San Francisco, CA, USA",2014,Need For Speed
Scott Waugh,37.7989463,-122.3975034,292E3775-F98B-4CAD-827F-DDA8A99FD160,"The Embarcadero & Broadway, San Francisco, CA 94111, USA",2014,Need For Speed
Scott Waugh,37.7917584,-122.4122956,E4BE0F7A-A5BB-4953-A0FA-82F57D05C876,"California St & Taylor St, San Francisco, CA 94108, USA",2014,Need For Speed
Scott Waugh,37.7923897,-122.4104443,55F00087-08DE-4161-A9C7-235CF724E07D,"950 Mason St, San Francisco, CA 94108, USA",2014,Need For Speed
Scott Waugh,37.78761799999999,-122.4087882,5297D04E-3E9C-4303-AA54-F77999F61F19,"335 Powell St, San Francisco, CA 94102, USA",2014,Need For Speed
Dean Holland,37.8000576,-122.4191684,7A982D7F-0ED6-47EC-892D-8AD61F2C6641,"Hyde St & Filbert St, San Francisco, CA 94109, USA",2014,Parks and Recreation
Dean Holland,37.7993921,-122.4087127,25BD3230-2838-42E2-9B55-1658DFB2852F,"Columbus Ave & Green St, San Francisco, CA 94133, USA",2014,Parks and Recreation
Dean Holland,37.779594,-122.4168277,9D53604B-6CF3-4BC9-BB9F-8750675B2AD6,"Larkin St & Fulton St, San Francisco, CA 94102, USA",2014,Parks and Recreation
Dean Holland,37.7955703,-122.3933208,3B4AD4CC-29D8-4BAF-8800-3F81D2E3DBB5,"Ferry Building, 1 Ferry Building, San Francisco, CA 94111, USA",2014,Parks and Recreation
Dean Holland,37.8000576,-122.4191684,B7D90B11-5E83-4AA6-9821-543060894231,"Hyde St & Filbert St, San Francisco, CA 94109, USA",2014,Parks and Recreation
Dean Holland,37.799341,-122.4088078,997AB136-FB71-4DE0-B7FF-07B0C107B57A,"Green St, San Francisco, CA, USA",2014,Parks and Recreation
Dean Holland,37.779594,-122.4168277,9A39A635-EA22-4CCE-AF68-9A5EB36446DB,"Larkin St & Fulton St, San Francisco, CA 94102, USA",2014,Parks and Recreation
Dean Holland,37.7955703,-122.3933208,07F59C2E-8B78-4A37-8E30-8A8CDB0ABEF3,"Ferry Building, 1 Ferry Building, San Francisco, CA 94111, USA",2014,Parks and Recreation
Lee Toland Krieger,37.7737438,-122.3862029,F7520113-CCBF-46AA-9725-D9C579CBF612,"Pier 50, San Francisco, CA 94158, USA",2015,Age of Adaline
Lee Toland Krieger,37.7973059,-122.4036995,22703E4E-05AC-4235-913F-A70E8542FAF7,"Montgomery St, San Francisco, CA, USA",2015,Age of Adaline
Lee Toland Krieger,37.8001126,-122.4042717,C474B41D-0EEF-4FDB-AED3-98249E85847F,"Montgomery St & Green St, San Francisco, CA 94133, USA",2015,Age of Adaline
Lee Toland Krieger,37.7995804,-122.4370503,7C30D508-52C2-4FFD-99F4-DE87A3E2690A,"2165 Lombard St, San Francisco, CA 94123, USA",2015,Age of Adaline
Lee Toland Krieger,37.7749295,-122.4194155,12C7EB47-24EE-4800-B2A9-E241900E28C6,"San Francisco, CA, USA",2015,Age of Adaline
Lee Toland Krieger,37.7737438,-122.3862029,180AEC7B-CB65-4334-ADC2-E51392420EC4,"Pier 50, San Francisco, CA 94158, USA",2015,Age of Adaline
Lee Toland Krieger,37.7942315,-122.4030656,81062323-B916-4EDF-81E6-D95FA7DB6C06,"California St, San Francisco, CA, USA",2015,Age of Adaline
Lee Toland Krieger,37.8001126,-122.4042717,C99EB747-E5EC-42DC-BD8C-7E14121D5606,"Montgomery St & Green St, San Francisco, CA 94133, USA",2015,Age of Adaline
Lee Toland Krieger,37.7995804,-122.4370503,077A3932-7682-4760-B7DB-CC563AAA8C12,"2165 Lombard St, San Francisco, CA 94123, USA",2015,Age of Adaline
Lee Toland Krieger,37.7733717,-122.4214214,B2488FB4-9931-4D1E-8994-47DCEB0897F4,"Market St, San Francisco, CA, USA",2015,Age of Adaline
Zachary Shedd,37.7303135,-122.4698163,7CFF31AD-F274-471C-A7D8-EBCDA142BB51,"399 San Fernando Way, San Francisco, CA 94127, USA",2015,Americana
Zachary Shedd,37.7986013,-122.4063965,EA49545B-FF38-475F-B9B6-E46D1F367488,"Fresno St & Romolo Pl, San Francisco, CA 94133, USA",2015,Americana
Zachary Shedd,37.8020161,-122.448329,3C2A1320-5C05-4BC1-AFA9-8F635620D8D7,"3601 Lyon St, San Francisco, CA 94123, USA",2015,Americana
Zachary Shedd,37.7221501,-122.4187998,0B051757-44FD-48CB-B81D-0076336A172E,"John F Shelley Dr, San Francisco, CA 94134, USA",2015,Americana
Zachary Shedd,37.8235515,-122.370648,2A1DFBE9-A477-49C3-AC66-81A98CD08B70,"Treasure Island, San Francisco, CA, USA",2015,Americana
Zachary Shedd,37.7327817,-122.4113534,2CBF0F45-BAFD-48C2-BD5F-EF8C87FC30E8,"300 Gaven St, San Francisco, CA 94134, USA",2015,Americana
Zachary Shedd,37.7903354,-122.4543759,2CCBC345-78B3-499F-AAD1-977FFA1B0C17,"33 Spruce St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7980647,-122.4034273,B2520699-A7A6-4586-B05D-9F1086549984,"373 Broadway, San Francisco, CA 94133, USA",2015,Americana
Zachary Shedd,37.7564872,-122.4190452,5D64A148-7DD1-4D52-B03D-FBA7AF2B4E03,"2534 Mission St, San Francisco, CA 94110, USA",2015,Americana
Zachary Shedd,37.7433416,-122.4139925,434F3F67-6136-4D9F-8B81-53439909E626,"Bernal Heights Park, 3400-3416 Folsom St, San Francisco, CA 94110, USA",2015,Americana
Zachary Shedd,37.7899861,-122.4541352,10F066E9-7DA2-44F0-A34F-F7568EC549BC,"Jackson St & Spruce St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7187545,-122.4346585,E234ABB7-6C31-4E53-8225-B1BA4D459CEB,"679 Madrid St, San Francisco, CA 94112, USA",2015,Americana
Zachary Shedd,37.7646581,-122.422429,A493B2F1-E59C-42EF-9C3C-69A06FB75B64,"3117 16th St, San Francisco, CA 94103, USA",2015,Americana
Zachary Shedd,37.7894639,-122.401621,B144F323-05A8-47EB-9CAA-81F97C08A0A4,"582 Market St, San Francisco, CA 94104, USA",2015,Americana
Zachary Shedd,37.7488896,-122.457074,40917AB3-D786-407E-B8BC-87D2DEAF9859,"375 Laguna Honda Blvd, San Francisco, CA 94116, USA",2015,Americana
Zachary Shedd,37.7908862,-122.4487806,C04E1614-18BA-4688-80F2-AC9ABAE3D93E,"3232 Jackson St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7605602,-122.3875894,DE489975-BC16-4518-A013-4E08251A19DD,"Illinois St & 20th St, San Francisco, CA 94107, USA",2015,Americana
Zachary Shedd,37.7303135,-122.4698163,C75FF5B0-7FE9-4D72-94C0-5C7669CF66B8,"399 San Fernando Way, San Francisco, CA 94127, USA",2015,Americana
Zachary Shedd,37.7986013,-122.4063965,E1C46A08-F767-4365-9C58-FE3632551B79,"Fresno St & Romolo Pl, San Francisco, CA 94133, USA",2015,Americana
Zachary Shedd,37.8020161,-122.448329,38412791-D5E3-4A69-9435-92ACEE57B0DE,"3601 Lyon St, San Francisco, CA 94123, USA",2015,Americana
Zachary Shedd,37.7221501,-122.4187998,D8F7B0E9-19F5-41F8-9DDB-F8288B7576CC,"John F Shelley Dr, San Francisco, CA 94134, USA",2015,Americana
Zachary Shedd,37.8235515,-122.370648,8BB82113-C646-4923-ADA9-BCF8A7F7048F,"Treasure Island, San Francisco, CA, USA",2015,Americana
Zachary Shedd,37.7327817,-122.4113534,AC0E0B73-D211-4CDE-AA8F-D1B7B7D5D776,"300 Gaven St, San Francisco, CA 94134, USA",2015,Americana
Zachary Shedd,37.7903354,-122.4543759,CD01C520-0D00-4E71-AC24-90071D8B77DB,"33 Spruce St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7980647,-122.4034273,0989C16F-31DB-4851-A2AE-FDD05A253AE8,"373 Broadway, San Francisco, CA 94133, USA",2015,Americana
Zachary Shedd,37.7564872,-122.4190452,859A253E-7878-4EC2-BDA5-11EDED7D5246,"2534 Mission St, San Francisco, CA 94110, USA",2015,Americana
Zachary Shedd,37.7433416,-122.4139925,E01AE07C-FB70-43D0-A6CE-FD5319C40A8C,"Bernal Heights Park, 3400-3416 Folsom St, San Francisco, CA 94110, USA",2015,Americana
Zachary Shedd,37.7899861,-122.4541352,1D64CF96-FF41-44CD-992B-A67BCBB21189,"Jackson St & Spruce St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7187545,-122.4346585,BCFDDE08-82E6-4FC9-ACB1-D3FC4C9BAB53,"679 Madrid St, San Francisco, CA 94112, USA",2015,Americana
Zachary Shedd,37.7646581,-122.422429,6531AEA2-64DC-4DC7-AE3E-04C98976F8B4,"3117 16th St, San Francisco, CA 94103, USA",2015,Americana
Zachary Shedd,37.7894639,-122.401621,E901FD4A-F0DE-40DC-93E5-074169AFE843,"582 Market St, San Francisco, CA 94104, USA",2015,Americana
Zachary Shedd,37.7488896,-122.457074,496352A3-2B92-415F-94A5-DE7205B433CB,"375 Laguna Honda Blvd, San Francisco, CA 94116, USA",2015,Americana
Zachary Shedd,37.7908862,-122.4487806,D65D2D86-DC19-4D29-AAE3-6F730FDD6805,"3232 Jackson St, San Francisco, CA 94118, USA",2015,Americana
Zachary Shedd,37.7605602,-122.3875894,8ED2F116-13BA-4BD9-AA54-626C964AF352,"Illinois St & 20th St, San Francisco, CA 94107, USA",2015,Americana
Peyton Reed,37.7852042,-122.412723,7807E6F8-0428-41C4-92FA-3EA8A1782113,"420 Jones St, San Francisco, CA 94102, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,20CAED56-F1AB-40D4-B64F-E8E98570F172,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.8337065,-122.4937375,7B450BAC-FF31-4392-864E-0B30CF60777E,"Conzelman Rd & Mccullough Rd, California 94965, USA",2015,Ant-Man
Peyton Reed,37.8020026,-122.4196461,CDDF9B06-ECEE-4092-88BE-399E1FF8687E,"Lombard St & Hyde St, San Francisco, CA 94109, USA",2015,Ant-Man
Peyton Reed,37.766921,-122.4440326,320FF062-D707-479C-AA11-FCDFFDF05AF2,"601 Buena Vista Ave W, San Francisco, CA 94117, USA",2015,Ant-Man
Peyton Reed,37.8029038,-122.4143395,B4EC1CBA-5C66-4171-8651-CA5F75A24300,"915 Columbus Ave, San Francisco, CA 94133, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,927F70A1-84F3-4DD8-8128-26E9ECFD903A,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,D8270B86-BF93-44E0-9E01-1527738D3890,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.7841403,-122.420773,11A672B5-9B58-4C32-B896-00E0A1B12B86,"920 Van Ness Ave, San Francisco, CA 94109, USA",2015,Ant-Man
Peyton Reed,37.7897897,-122.4096207,58D69986-54BE-4023-AF43-D05A5E1F4D2D,"753 Bush St, San Francisco, CA 94108, USA",2015,Ant-Man
Peyton Reed,37.7884721,-122.3987098,5D37F1CF-EA38-4F5F-B543-57D0CA60D483,"555 Mission St # 1800, San Francisco, CA 94105, USA",2015,Ant-Man
Peyton Reed,37.7904702,-122.4209053,A157572C-1F55-49CA-AB3C-B0FE37BA00F8,"California St & Polk St, San Francisco, CA 94109, USA",2015,Ant-Man
Peyton Reed,37.8172181,-122.3707037,6DFBD7FA-6B96-4052-B2E2-F81E5A77B574,"1 Avenue of the Palms, San Francisco, CA 94130, USA",2015,Ant-Man
Peyton Reed,37.7852042,-122.412723,A2B59F4F-2489-4417-98F9-7207AA5B61BB,"420 Jones St, San Francisco, CA 94102, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,EE366152-0A2D-4EBD-B531-006A2F2831DE,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.8277521,-122.4995999,14FA62CA-6262-449B-8386-570A597350EA,"Conzelman Rd, Sausalito, CA 94965, USA",2015,Ant-Man
Peyton Reed,37.8020026,-122.4196461,3B63B02D-DAB7-4260-8CB7-E0910D92CD26,"Lombard St & Hyde St, San Francisco, CA 94109, USA",2015,Ant-Man
Peyton Reed,37.766921,-122.4440326,DEA798C9-7EA3-4C02-A496-AB8C69501290,"601 Buena Vista Ave W, San Francisco, CA 94117, USA",2015,Ant-Man
Peyton Reed,37.7976052,-122.4065996,0A2C726E-61B4-4448-A47D-0FB63CE731A2,"261 Columbus Ave, San Francisco, CA 94133, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,FB721037-58D5-4A52-A0C7-8CCDB39FD1B9,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.7749295,-122.4194155,D2F09D5E-75B9-495B-A428-DF69AAED429B,"San Francisco, CA, USA",2015,Ant-Man
Peyton Reed,37.7841403,-122.420773,7AF192CD-402A-47BB-B48B-255E397DB8AD,"920 Van Ness Ave, San Francisco, CA 94109, USA",2015,Ant-Man
Peyton Reed,37.7906994,-122.4056117,35064741-025A-4313-B757-486EF99EC684,"Bush St, Grant Ave, San Francisco, CA 94108, United States",2015,Ant-Man
Peyton Reed,37.7884721,-122.3987098,79EFF08A-B12D-4C2B-97BA-DB15D727631A,"555 Mission St # 1800, San Francisco, CA 94105, USA",2015,Ant-Man
Peyton Reed,37.7761765,-122.4186287,26053D33-2912-4A25-A1B0-D49E37FF36F1,"1446 Market St, San Francisco, CA 94102, USA",2015,Ant-Man
Peyton Reed,37.8172181,-122.3707037,C7F49348-A6FE-413E-92C9-294B147CC749,"1 Avenue of the Palms, San Francisco, CA 94130, USA",2015,Ant-Man
Annie Wang,37.7415919,-122.5053714,8197BF00-69CA-46CC-B9B1-0F1ED4B8EB3B,"3639 Taraval St, San Francisco, CA 94116, USA",2015,Cardinal X
Annie Wang,37.7599582,-122.491644,BA2A2792-97FC-4391-9D50-31DA3030A8C8,"1458 33rd Ave, San Francisco, CA 94122, USA",2015,Cardinal X
Annie Wang,37.7993888,-122.4475098,17F7ADDA-274F-47B4-992E-776C1F7BFF13,"Lyon St & Chestnut St, San Francisco, CA 94123, USA",2015,Cardinal X
Annie Wang,37.7291693,-122.3912186,DC9750B8-1084-4AEA-AA09-DCE44094EAC4,"1559 Underwood Ave, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.73010379999999,-122.3878108,9E8797D1-6476-4E72-BF56-57D89F02F422,"1465 Revere Ave, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.7318065,-122.3897866,1F9A21FD-5D72-433B-BA14-CC0982A7A682,"1601 Lane St, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.7875878,-122.4096056,D67EBE28-AA05-406D-A4AF-DF10925BF75B,"420 Mason St, San Francisco, CA 94102, USA",2015,Cardinal X
Annie Wang,37.7674263,-122.4062869,2B5ABEAE-31BB-46D1-86DA-513AFC570B7E,"119 Utah St, San Francisco, CA 94103, USA",2015,Cardinal X
Annie Wang,37.7357632,-122.4098934,D07341D6-8F3D-4312-A5D4-39CDBA65DEE6,"100 Alemany Blvd, San Francisco, CA 94110, USA",2015,Cardinal X
Annie Wang,37.7580456,-122.3897028,31D22351-83F7-4345-8E1C-28F4E1873EF6,"812 22nd St, San Francisco, CA 94107, USA",2015,Cardinal X
Annie Wang,37.7415919,-122.5053714,76BCCE86-72D3-481B-817A-00340A963CF2,"3639 Taraval St, San Francisco, CA 94116, USA",2015,Cardinal X
Annie Wang,37.7599582,-122.491644,9F558EE7-C1E9-4F85-979C-20FAD12A27A6,"1458 33rd Ave, San Francisco, CA 94122, USA",2015,Cardinal X
Annie Wang,37.7993888,-122.4475098,12DB2255-23FB-4478-80AD-C8D70A352FFD,"Lyon St & Chestnut St, San Francisco, CA 94123, USA",2015,Cardinal X
Annie Wang,37.7291693,-122.3912186,652AAC02-679F-4F20-96E4-0418544F4A93,"1559 Underwood Ave, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.73010379999999,-122.3878108,8127D8D7-6AF7-4772-BC8E-08B782E0CB5D,"1465 Revere Ave, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.7318065,-122.3897866,53937A9B-07CD-4113-BBB4-4D47E43481F3,"1601 Lane St, San Francisco, CA 94124, USA",2015,Cardinal X
Annie Wang,37.7875878,-122.4096056,4D6BA8F9-CEE2-445B-8173-B50251073D26,"420 Mason St, San Francisco, CA 94102, USA",2015,Cardinal X
Annie Wang,37.7674263,-122.4062869,D99FF12E-1FB0-4702-AEE3-1DD575C4E554,"119 Utah St, San Francisco, CA 94103, USA",2015,Cardinal X
Annie Wang,37.7357632,-122.4098934,0BCB8D75-F763-4CEB-B9C4-5A14DB46DC9F,"100 Alemany Blvd, San Francisco, CA 94110, USA",2015,Cardinal X
Annie Wang,37.7580456,-122.3897028,BA6F6BD4-A9AD-4304-9959-4DC552C432DC,"812 22nd St, San Francisco, CA 94107, USA",2015,Cardinal X
Justin Kelly,37.7639946,-122.4365551,83509776-77B7-4F7A-9C99-792EDB91D873,"16th St & Flint St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.773809,-122.463745,9F4CC3D2-88BE-4223-AD78-04267E833763,"6th Ave & Fulton St, San Francisco, CA 94118, USA",2015,I Am Michael
Justin Kelly,37.7756168,-122.5109307,26169603-AC17-4E16-BBC8-3FC13240A25D,"Balboa Natural Area, N.E. Balboa & Great Highway, San Francisco, CA 94121, United States",2015,I Am Michael
Justin Kelly,37.758031,-122.43269,2B19AE47-1C2F-4575-B643-E75C9C5B35D0,"4100 20th St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.759088,-122.4367222,6FDD777C-8C60-48D7-8893-F3DF1CDF90BA,"4235 19th St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.7938256,-122.3935533,E4359AA2-C573-4F64-822E-F08CCBF3E07D,"77 Steuart St, San Francisco, CA 94105, USA",2015,I Am Michael
Justin Kelly,37.7593199,-122.4304289,BF92D897-FFF2-461E-A30D-C9CBC62693E2,"19th St and, Sanchez St, San Francisco, CA 94114, United States",2015,I Am Michael
Justin Kelly,37.7639946,-122.4365551,95DDF5FF-8337-4072-BAA5-F88CDBDA5133,"16th St & Flint St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.773809,-122.463745,D0C5088E-EEED-4DC6-9E92-42F0CD323135,"6th Ave & Fulton St, San Francisco, CA 94118, USA",2015,I Am Michael
Justin Kelly,37.7762817,-122.4849882,9C3A1843-2A6D-4917-BA44-87635EB6BDFC,"Balboa St, San Francisco, CA, USA",2015,I Am Michael
Justin Kelly,37.758031,-122.43269,1130F351-CD25-4C2D-9E51-CA5EA8D01139,"4100 20th St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.759088,-122.4367222,827845B5-5C0F-45AC-8485-E0018FF8EB6C,"4235 19th St, San Francisco, CA 94114, USA",2015,I Am Michael
Justin Kelly,37.7938256,-122.3935533,9D2FB076-2FF7-4ACF-851D-F76A1EA1E9D8,"77 Steuart St, San Francisco, CA 94105, USA",2015,I Am Michael
Justin Kelly,37.7749295,-122.4194155,BE7F16D5-579C-4CAB-A163-86B805C50268,"San Francisco, CA, USA",2015,I Am Michael
